RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022
1680,1207,Douglas County,County,WA,WA,Wenatchee,53,17,,,,,,,,,,,,,,,,,,,146563,146694,146799,147033,147262,147548,147845,148214,148466,148725,148904,149040,149188,149300,149663,150007,150256,150357,150440,150675,150888,151141,151471,151857,152274,152923,153802,154936,155675,156216,156703,157833,159283,160915,162757,164740,166937,168222,169388,170291,171992,173686,175639,178258,181186,184142,186267,188418,190646,193153,195714,198218,200357,202483,204667,207084,209396,211551,213569,215413,217271,219012,220760,222390,223899,225343,226667,227681,228528,229169,229640,229933,230064,230749,231408,232100,232144,232053,231768,231405,230930,230315,229399,228508,227337,226563,226027,225056,223808,221798,221296,220735,220142,218446,216774,214811,212865,211683,211068,210213,209367,208474,207898,206899,206314,206053,205920,206048,206040,206078,205294,204514,203229,201871,199936,198278,196623,195487,194618,194262,194312,194146,193716,193281,193009,193091,193054,193149,193350,193533,193609,193796,194286,195023,195773,196712,197710,199098,200336,201726,202957,204313,205696,207046,208442,209617,210842,212079,213560,214920,216133,217454,218823,220483,222145,223835,225278,226487,227758,229206,230868,232658,234351,236034,237896,240068,242547,244845,247191,249288,251579,254082,256701,259513,261935,264350,266450,268533,270707,272867,275114,277181,279397,281827,284418,287288,289910,292551,295254,298173,301101,303653,306159,308192,310298,312561,315357,318347,321327,323950,326754,329039,331303,332679,333894,334905,336292,337906,339454,340838,342391,344105,345930,347788,349795,351767,353520,355339,357185,359160,359363,359455,359318,359955,360557,361187,362705,363403,363967,364925,366718,368951,372258,375705,,391947,401914,408199,413792,419674,426251,433083,438840,444250,447862,454720,461063,466838,468884,470650,473059,480906,488991
1704,1208,Fayette County,County,TN,TN,Memphis,47,47,152391,152768,152907,153418,153586,153906,154374,155002,155939,156612,157526,158323,159507,160342,160874,160989,161324,161842,162321,163026,163572,164452,164710,164915,164924,165274,165761,166209,166842,167238,167650,167990,168596,169333,169741,170149,170331,170966,171586,172379,172775,173101,173361,173983,174537,175108,175425,175775,176160,176807,177587,178436,179148,179898,180517,181244,182002,182992,183887,184836,185667,186860,,185656,,184906,185066,185313,185469,186085,186655,187469,188511,190109,191603,192318,192653,193118,194116,195052,195983,196795,197330,197434,197189,197645,198531,201010,202571,203706,203044,202892,202778,203805,204806,206344,207079,207485,207492,207132,206845,206395,206026,205790,205653,205517,205282,204906,204563,204262,204115,203780,203185,202195,201175,200068,199063,197899,196897,196127,195723,195352,195102,194989,195150,195154,195361,195511,195552,195004,194108,193215,192354,191490,190623,189988,189614,189443,189454,189592,189730,189566,189196,188821,188633,188409,188244,188082,188068,187991,188071,188296,188626,188756,188953,189177,189724,189984,190332,190451,190836,191105,191490,191854,192269,192581,192913,193147,193437,193579,193850,194185,194645,195108,195788,196603,197498,198236,198891,199400,199892,200294,200874,201388,202112,202727,203498,204201,204894,205479,206022,206652,207466,208339,209299,210215,211192,212086,212997,213905,214656,215362,216048,216952,217866,218692,219559,220548,221629,222654,223755,224824,225886,226913,228015,228595,229367,230202,231616,232925,234073,235233,236210,237349,238384,239514,240621,241718,242714,243556,244463,245312,,244389,,,243276,244127,244328,243228,242626,242772,244097,245000,245681,246655,247699,249530,252201,254691,257246,259178,261400,262695,264503,266859,269939,272754,275313,277856,281383,285725,290351,295300,298748,301656,304395,308065,311812,314601,318427
1502,1209,Yadkin County,County,NC,NC,Winston-Salem,37,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104829,104793,104699,104636,104598,104520,104430,104383,104489,104610,104738,104847,104969,105057,105152,105295,105391,105365,105329,105357,105524,105681,105858,106087,106318,106645,106935,107339,107698,108131,108477,108846,109241,109648,110062,110469,110886,111371,111851,112396,112857,113277,113604,113906,114263,114696,115154,115652,115928,116271,116600,117121,117678,118120,118473,118766,119115,119567,119906,120281,120894,121661,122376,122860,123400,123983,124574,125051,125541,126252,127051,127960,128664,129523,130340,131373,132254,133101,133758,134576,135441,136313,136899,137491,138092,138856,139648,140284,140829,141374,142104,142618,142851,142992,142990,142651,142142,142120,142661,143285,143865,144164,144537,144546,144919,145158,146357,147568,,153534,156512,158221,159932,161780,164097,166382,168954,170777,172239,176589,180905,186081,187897,189782,190963,194401,197881
153,1210,Dyer County,County,TN,TN,Dyersburg,47,45,81273,81288,81422,81539,81721,81800,81955,82120,82348,82596,82996,83480,84023,84192,84294,84358,84623,84906,85091,85324,85460,85676,85700,85659,85525,85436,85455,85473,85641,85817,86079,86286,86486,86618,86679,86654,86630,86765,86954,87169,87190,87250,,,,,80525,80123,79872,79539,79464,79526,79897,80174,80171,80064,80082,80310,80610,80838,80961,81100,81692,82589,83280,84706,85646,86772,86624,86880,87046,87338,87337,88257,89320,90698,91089,91168,91579,92044,92409,92193,92063,91534,91116,89767,89565,89465,90453,91036,91331,91560,91659,91827,92070,92019,91875,91542,91320,90959,90378,89836,89432,89219,89105,89027,88965,88854,88690,88581,88319,87873,87252,86636,86134,85587,85125,84686,84284,83931,83722,83637,83480,83215,82994,82806,82805,82782,82791,82569,82203,81901,81581,81285,80810,80312,79896,79578,79542,79595,79761,79779,79701,79667,79699,79756,79616,79343,79097,78951,78964,79008,79155,79232,79333,79527,79796,80025,80062,79982,79933,79899,79966,80007,80158,80336,80542,80788,81110,81416,81599,81671,81779,81904,82040,82172,82351,82597,82849,83174,83530,83949,84262,84469,84639,84876,85165,85406,85665,85941,86255,86492,86805,87126,87504,87874,88236,88630,88962,89281,89567,89882,90246,90610,90985,91308,91702,92138,92570,92974,93358,93836,94276,94749,95164,95571,95984,96401,96855,97285,97667,98058,98466,98886,99253,99593,99923,100251,100519,100848,101181,101536,101844,102170,102440,102679,102913,103115,103330,103625,103911,104311,104730,105240,105618,105888,106109,106166,106232,,105842,105931,,,111711,112502,113157,114034,115313,116061,116703,116864,117011,119511,121875,125953,127341,128936,129270,131238,133045
2258,1211,Escambia County,County,AL,AL,Atmore,1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82792,82721,82583,82015,81451,81349,81132,80905,80315,80857,80776,81247,80539,81065,80433,80416,79610,79423,79065,78998,79091,79972,80781,81446,81572,81623,81836,81977,82226,82309,82539,82877,83170,82954,82729,82532,82987,83014,83200,83030,83045,82943,83002,83228,83572,83596,83674,83583,83819,83936,84117,84108,84295,84356,84516,84536,84787,84926,85088,85247,85240,85269,85188,85485,85761,85883,86026,86052,86289,86293,86555,86709,87473,88108,88749,89019,89401,89712,90061,90180,90497,90631,91079,91539,92212,92644,93140,93626,94045,94219,94280,94443,94744,94889,95145,95395,95814,96160,96542,96961,97260,97505,97835,98336,99010,99366,100061,100545,,103496,105252,106340,107615,108683,109582,110344,111015,111553,111974,114320,116718,119661,120695,121956,122744,124251,125551
2972,1212,Montgomery County,County,IN,IN,Crawfordsville,18,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105833,105733,105628,105485,105149,104753,104284,104001,103725,103526,103179,103001,102781,102807,102772,102845,102763,102675,102516,102439,102247,101985,101691,101420,101194,100984,100963,101122,101268,101358,101269,101249,101175,101126,101034,100958,100831,100782,100842,100926,101014,101031,101140,101153,101162,101147,101228,101362,101463,101542,101535,101511,101450,101413,101401,101437,101537,101710,101770,101832,101877,102048,102276,102481,102748,102971,103165,103393,103620,104019,104351,104690,104949,105233,105543,105847,106258,106639,107005,107212,107375,107573,107929,108341,108789,109210,109670,110141,110606,110979,111361,111742,112103,112405,112881,113522,114159,114669,115163,115708,116256,116938,117620,118396,119124,119913,120674,121426,122156,122888,123534,124155,124703,125304,125890,126453,127059,127643,128301,128966,129726,130396,131018,131667,132321,132989,133557,134162,134678,135194,135630,135951,136251,136523,136958,137430,137979,138505,138967,139476,,142220,,,151137,152862,154466,156037,157458,158852,160162,161509,162741,165620,168184,171116,172198,173512,174464,176294,178094
409,1213,Brown County,County,TX,TX,Brownwood,48,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80569,80528,80508,80566,80608,80477,80307,80153,79987,79711,79433,79312,79215,79106,79029,79102,79253,79367,79439,79308,79174,78897,78734,78433,78198,77941,77816,77785,77896,77995,78076,78092,78190,78252,78361,78452,78542,78598,78705,78944,79273,79645,79955,80306,80568,80795,80999,81309,81684,82039,82432,82915,83428,83889,84343,84893,85527,86057,86556,87078,87669,88227,88711,89189,89617,89955,90271,90681,91256,91759,92191,92513,93035,93633,94322,94853,95299,95680,96114,96635,97289,97743,98093,98286,98653,99010,99417,99887,100440,101016,101551,101901,102305,102670,103346,103817,104269,104514,104951,105384,105867,106228,106632,106818,107128,107489,108158,108722,109256,109736,110267,110805,111254,111391,111372,111548,111987,112554,113012,113528,114029,114502,114972,115477,115928,116407,116901,117518,118073,118474,118682,118871,118763,118672,118559,118815,119072,119344,119462,119742,120024,120963,121757,,125938,128185,129403,130628,132094,133660,135261,136578,137394,138318,141717,145330,149186,150553,152035,152918,155522,158130
829,1214,Amador County,County,CA,CA,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305889,308892,311769,317989,323651,329178,334363,339439,344194,348565,352339,356037,359159,361257,362539,363625,364802,365430,365376,364522,363034,361005,359757,358706,357563,355421,353020,350629,347427,343435,338600,333991,329040,323678,318314,312812,307243,301437,295683,289789,284608,280905,276704,271390,264530,259066,255464,252887,250314,247524,244684,242278,240335,238923,238069,234905,232048,228982,228739,228409,228246,227580,227101,226719,226093,225059,223600,222871,222170,221338,219911,218663,217643,216715,215375,214093,212812,211571,210346,211119,212181,213247,212873,212886,212751,212456,212437,212880,213655,214299,215156,217889,220907,224161,226271,228698,231400,233764,236270,238951,241929,244646,247282,249545,251806,253803,256048,258388,260502,262083,263399,264709,266062,266954,265976,264562,263353,263630,264296,264867,265714,266520,267665,268918,270423,271510,271310,270656,270228,271034,271927,272946,274044,275159,276463,277796,279300,280427,280318,280127,280225,281423,282724,284128,285576,286968,288589,290561,292866,295179,296005,296497,296864,298614,300640,302515,304560,306538,308704,310739,312683,314419,314898,314491,313781,313886,314550,315353,316040,316662,317114,317859,318753,319699,320139,319763,319348,319485,319875,320131,320505,320777,321152,321018,320745,320672,320212,,329876,,338523,342354,348496,354236,356032,356066,355696,359395,366081,373738,386248,394124,401384,406477,413590,421085,427845,433424,438579,442549,449412
2164,1215,Caldwell County,County,TX,TX,Austin-Round Rock,48,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124564,124541,124754,124772,124777,124546,124378,123506,122430,121364,120908,120747,120624,120542,120536,120529,120686,120711,120857,120655,120171,119530,119018,118826,118464,118091,117780,117563,117505,117395,117518,117667,117637,117585,117455,117547,117692,117931,118171,118332,118532,118787,119064,119307,119401,119488,119629,119964,120462,120895,121393,121836,122375,122875,123415,123931,124367,124879,125499,126335,127197,128131,128936,129667,130346,131125,131936,132842,133681,134605,135425,136344,137379,138447,139371,140153,141032,142002,143039,143980,144787,145089,145310,145635,146598,147606,148573,149242,149902,150634,151573,152612,153189,153862,154590,155850,157060,158147,159142,160224,161288,162393,162943,163579,164199,165220,166202,167257,167897,168569,169312,170567,171890,173002,173968,174322,174822,175394,176296,177005,177662,178419,179305,180126,180982,181815,182610,183597,184616,185699,186509,187160,187671,187620,187591,187580,188076,188625,189431,190133,190350,190728,191638,193063,,200194,,207385,209924,212224,214634,217811,220884,223463,225539,231489,237093,243817,246283,249291,251318,256150,260698
2077,1216,Webster County,County,IA,IA,Fort Dodge,19,187,63218,63460,63596,63957,64280,64583,64822,65034,65327,65559,65931,66345,66831,67154,67439,67726,68026,68272,68412,68547,68752,69098,69405,69713,69908,70060,70092,70085,70237,70393,70625,70714,70862,71103,71341,71613,71712,71829,71857,71929,72009,72146,72321,72537,72771,73107,73380,73617,73742,73971,74192,74483,74729,75004,75277,75541,75775,76003,76266,76554,76925,77179,77467,77648,77995,78291,78626,78826,79032,79207,79364,79506,79527,79623,79661,79780,79862,79967,80020,80060,80102,80241,80384,80581,80718,80885,81029,81187,81237,,80245,79760,79756,79642,79584,79526,79694,79705,79665,79419,79353,79215,79219,79126,79119,79106,79158,79275,79268,79231,79124,79055,78952,78920,78863,78690,78393,78152,78056,78039,77998,77968,78010,78112,78204,78323,78377,78378,78225,78027,77770,77494,77256,77084,76941,76700,76516,76322,76241,76335,76424,76508,76404,76358,76260,76228,76198,76242,76345,76491,76644,76753,76851,76920,76984,77050,,78230,78741,78819,78859,78978,79073,79102,79134,79142,79194,79290,79315,79447,79630,79888,80112,80297,80505,80685,80823,80926,81093,81278,81526,81768,82020,82340,82599,82854,83049,83247,83410,83211,83057,82851,82990,83123,83331,83590,83820,84106,84294,84547,84648,84865,85035,85326,85591,85940,86310,86676,86966,87255,87527,87853,87994,88215,88417,88827,89153,89454,89783,90149,90527,90479,90388,90240,90409,90628,90916,91120,91275,91420,91674,91944,92191,92527,92887,93231,93553,93955,94227,94421,94483,94570,94665,94210,93822,93513,93800,93924,94046,94288,94973,95608,96773,97904,99129,100175,101286,102476,103227,103917,104601,105218,105732,107033,108359,109761,110120,110460,110740,111512,112373
1341,1217,Putnam County,County,IN,IN,Indianapolis-Carmel-Anderson,18,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123704,123333,123091,122604,122295,121939,121594,121185,120817,120298,119968,119753,119653,119541,119432,119445,119424,119406,119387,119278,118987,118608,118132,117877,117527,117377,117279,117350,117459,117392,117405,117292,117190,117223,117333,117429,117354,117245,117413,117635,117941,118079,118184,118218,118283,118374,118498,118564,118594,118619,118876,119153,119491,119667,119839,120083,120344,120879,121374,121900,122256,122609,122894,123255,123572,124005,124369,124801,125195,125518,125792,125971,126230,126511,126801,126866,126930,127038,127278,127479,127705,128064,128454,128914,129433,129994,130561,131069,131530,131996,132517,133131,133723,134173,134591,135036,135689,136432,137166,137897,138678,139535,140433,141287,142182,142659,143215,143707,144738,145717,146681,147556,148384,149291,149918,150512,151042,151777,152598,153500,154305,155114,155785,156460,157144,157949,158719,159235,159609,159981,160204,160363,160497,160913,161114,161360,161586,162203,162939,164567,166196,,173325,177163,179023,180469,181850,183355,185014,186735,188491,190011,192847,195347,198406,199891,201485,202531,204615,206727
502,1218,Erath County,County,TX,TX,Stephenville,48,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118737,118918,118644,118413,118349,118408,118351,118415,118597,118372,117703,117129,117113,117262,117291,117388,117623,117928,118042,117933,117693,117336,116841,116500,116299,116183,115826,115613,115638,115878,116032,116111,116243,116497,116643,116941,117233,117562,117708,117631,117726,117780,118092,118284,118210,118203,118328,118980,119560,120057,120457,121050,121823,122576,123343,124055,124720,125376,126073,126972,127797,128513,129175,129937,130846,131897,132898,133909,134926,135941,136850,137573,138293,139084,139838,140626,141424,142412,143280,144183,145145,,145028,144788,145508,146214,146993,147876,148777,149607,150331,150725,151268,152144,153469,154679,155567,156268,157035,157808,158553,159166,159757,159958,160413,161202,162580,163648,164373,165067,165925,166871,167692,168323,168691,168917,169305,169899,170730,171466,172164,172758,173281,173827,174443,175128,175780,176549,177241,177905,178389,178874,178783,178566,178197,178319,178411,178756,178718,178967,179354,180649,181742,,188113,192207,194598,197126,199442,201959,204276,206488,207973,209399,214243,219174,224958,227016,229531,231184,235561,239897
3213,1219,Manassas City,County,VA,VA,Washington-Arlington-Alexandria,51,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261669,252781,249045,245786,243139,240744,238078,235626,234297,233570,233059,232572,232147,231147,229840,228838,228475,227557,225923,223796,222331,221207,218175,210654,206331,207879,214609,220132,222657,226158,228051,229778,230542,232829,232279,232708,230948,227703,224488,222690,226725,225387,223479,219641,219750,221191,222795,224566,227816,230696,232446,232544,230694,230629,229500,230253,232527,235188,241681,248347,253854,255483,253545,252840,257488,264276,269777,271195,271461,274973,275023,279415,279727,281414,282239,284091,284825,282693,282171,284603,285625,281020,280696,277440,283857,287697,291960,290467,287382,288651,287716,284524,281314,282737,287558,292946,292328,290072,288200,291089,293631,292933,293768,296643,296880,293980,293224,301454,309688,313005,310583,309133,308506,309446,311050,311948,314602,317345,317972,313666,308536,307458,310079,313376,315977,315994,314589,314973,315330,316465,317215,320396,322756,325041,324559,325483,324758,328821,331553,333465,333109,334129,336441,337608,337627,335758,335749,336576,340290,343277,348065,353731,357976,362509,364129,366638,371790,379606,389358,394859,400858,405726,409290,410477,412115,412486,414397,416915,425095,436392,445076,448314,445833,445761
1111,1220,Isanti County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,59,128118,128742,129367,130400,131183,132086,133065,134313,135239,136239,137315,138633,140199,141704,143166,144317,145524,146766,148259,149487,150736,151844,153112,154237,155404,156689,157892,159072,159929,160881,161892,163074,164320,165491,166560,167523,168476,169410,170174,170817,171586,172550,173726,175609,177877,180338,181600,182650,183510,185196,186640,188005,189381,191062,192987,194291,195526,196411,197783,199158,200766,202296,203720,205084,206129,207190,208188,209270,210398,211367,212217,212866,213635,214009,214110,213627,213190,212496,211938,212168,213023,214116,214716,215183,215741,215742,215367,214471,213230,211404,209257,208489,208173,208211,207850,207764,207955,207755,207197,206120,204666,203025,201409,199961,198842,197849,197081,196559,196058,195517,194479,193368,191906,190322,188446,186499,184602,182893,181508,180342,179492,179087,178987,178896,178851,178539,178302,177460,177065,176212,175358,173870,172324,170881,169495,168592,168082,167892,167764,167611,167209,166632,166093,165731,165467,165118,164894,164951,164915,165093,165141,165349,165427,165561,165825,166131,166480,166859,167395,167929,168546,169062,169636,169942,170152,170294,170477,170824,170924,171231,171495,172118,172638,173252,173683,173820,173834,173761,173831,173844,174030,174371,174925,175590,176137,176818,177359,177996,178236,178562,179041,179466,179912,180143,180774,181492,182386,183144,183870,184715,185577,186576,187508,188545,189595,190649,191898,193028,194162,195232,196254,197335,198168,199252,200434,201846,203287,204604,205992,207246,208546,209754,210865,211924,212839,213998,215001,215918,216700,217797,219097,220408,221696,223137,224616,226117,227570,228933,229471,229818,229953,229906,229790,229848,230876,232015,233595,234583,235683,236466,239164,241812,245891,249438,253322,256050,263369,,289070,297239,300357,304591,309256,315489,319561,322737,321824,322618,325283,329921,332554
1418,1221,Talbot County,County,MD,MD,Easton,24,41,168886,169082,169603,170327,171389,172399,173733,174808,175840,176786,178109,179402,180650,181886,183359,184973,186638,188259,190059,191285,192410,193411,195018,196723,198404,200477,201566,202489,202381,203346,204814,206745,208910,210902,212634,213213,213600,214523,216396,218300,219942,221359,,233727,240327,243313,246663,251264,255882,259353,262199,264750,267335,270367,274104,278156,281722,284919,288417,292043,295099,298783,302336,306837,311182,315903,320224,324099,328744,333979,339563,344907,348961,352167,355583,360042,365418,370286,373944,376617,378908,,,,,354622,357923,360776,361578,360527,358879,358491,357446,356679,355343,353734,352683,351192,350108,347739,345173,342138,338459,335089,331941,329944,327099,324502,321381,319161,316909,315039,313071,310952,308444,305659,303339,301441,299904,298663,297530,296757,296214,293913,293968,293839,293369,289817,286097,282828,278853,,283538,281707,276343,277562,282124,283326,282807,279250,276981,272195,270214,264872,260317,256561,254941,255771,257214,256877,254029,255367,257165,260333,261962,265366,272257,275330,277520,278208,280771,284988,288785,290348,290323,288526,288828,287907,288661,290035,289440,285859,280752,279661,279561,281214,283426,285812,289347,290980,290261,288803,288217,290259,291423,292852,294909,294861,293925,292463,289140,286903,284621,285331,284299,283815,284207,285180,284658,285201,285399,286783,285734,285515,284798,285909,287119,286032,283802,283148,285341,288219,290227,293546,297509,299808,301589,303945,308237,312279,314180,314841,314558,314158,313793,314022,315207,315952,314728,314285,312909,312258,311105,312310,314210,315683,315736,315630,315507,316522,315916,315380,314427,312826,312260,310804,312038,313840,317079,321836,325038,331221,336039,342951,353702,364232,374932,379407,385051,391254,399819,406383,407473,409914,414820,421995,426146,429191,430689,433695,437059
2672,1222,Covington County,County,AL,AL,,1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80192,80061,80065,79995,80020,80131,80326,80508,80886,81222,81791,81974,82136,82071,82250,82645,83156,83634,83906,84083,84455,84875,86011,86720,87358,87125,86980,86999,87347,87631,87792,87882,88202,88517,88551,88500,88730,89142,89371,89588,89985,90654,91386,91871,92310,92546,92919,93293,93739,94169,94533,94843,95121,95501,95719,95884,96116,96271,96625,96770,97165,97407,97657,97924,97659,97620,97510,97881,98173,98433,98790,99263,99871,100180,101222,102332,104265,105390,106492,107165,107921,108917,109769,110511,110819,112831,114706,117439,118631,119966,120523,121665,122544
1625,1223,Clinton County,County,IL,IL,St. Louis,17,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116371,116012,115797,115316,114801,114129,113456,113049,112698,112312,111861,111698,111669,111734,111730,111892,112023,112138,112421,112652,112699,112343,112030,111598,111174,110756,110773,110896,111037,110941,110587,110323,110088,109907,109603,109426,109394,109401,109439,109539,109538,109347,109138,109062,109138,109539,110000,110488,110701,110863,111069,111341,111656,111957,112273,112624,112973,113277,113654,114112,114630,115179,115725,116296,116684,116986,117187,117468,117768,118062,118442,118868,119369,119812,120313,120894,121396,121806,122036,122300,122593,123332,124057,124914,125563,126335,126991,127527,127737,127891,127844,128036,128311,129419,130473,131536,132039,132733,133454,134130,134715,135428,135989,136464,136774,137176,137683,138128,138610,139009,139422,139853,140270,140714,141053,141439,141848,142295,142779,143188,143710,144249,144837,145347,145848,146303,146802,146748,146611,,146476,146684,146993,146598,146283,145951,146105,146181,146237,146944,147717,149456,151071,152937,154335,155756,157191,158499,159870,161161,162079,162661,164172,165694,167707,168612,169720,170422,172046,173408
